Tourist ID,Interés,Desde,Lugar Recomendado,Ciudad,País,Rating
3304,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3311,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3313,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3313,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3313,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3314,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3314,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3322,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3322,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3325,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3325,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3331,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3331,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3331,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3331,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3331,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3333,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3338,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3352,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3352,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3352,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3352,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3354,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3354,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3354,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3354,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3357,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3360,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3363,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3370,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3370,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3375,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3375,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3375,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3380,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3380,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3381,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3397,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3397,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3397,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3397,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3397,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3405,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3405,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3405,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3406,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3408,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3409,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3409,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3409,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3409,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3416,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3416,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3416,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3422,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3429,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3429,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3435,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3435,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3442,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3455,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3455,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3458,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3468,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3468,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3481,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3481,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3481,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3501,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3501,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3501,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3504,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3504,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3505,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3522,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3524,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3524,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3534,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3537,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3537,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3537,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3540,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3540,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3540,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3541,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3541,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3543,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3543,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3543,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3543,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3548,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3551,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3551,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3551,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3551,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3551,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3562,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3566,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3566,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3566,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3566,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3566,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3566,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3569,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3569,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3575,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3579,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3579,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3580,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3580,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3580,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3580,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3580,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3585,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3585,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3593,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3593,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3593,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3598,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3598,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3608,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3608,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3608,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3608,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3608,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3608,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3614,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3619,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3619,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3621,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3626,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3626,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3626,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3626,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3626,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3631,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3632,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3632,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3632,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3632,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3632,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3632,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3632,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3646,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3649,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3649,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3649,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3655,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3661,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3664,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3664,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3664,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3664,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3664,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3664,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3665,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3665,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3665,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3666,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3669,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3674,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3674,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3674,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3674,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3681,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3681,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3690,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3698,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3698,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3698,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3700,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3711,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3715,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3715,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3715,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3715,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3715,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3715,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3715,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3723,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3723,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3723,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3724,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3724,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3724,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3724,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3724,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3724,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3732,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3732,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3743,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3743,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3743,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3743,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3743,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3743,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3746,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3748,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3763,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3763,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3763,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3763,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3763,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3771,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3771,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3771,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3776,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3776,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3785,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3785,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3785,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3795,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3795,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3795,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3795,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3802,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3802,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3802,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3811,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3811,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3811,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3829,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3829,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3849,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3849,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3852,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3852,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3852,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3853,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3855,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3858,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3858,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3858,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
3865,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3865,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3865,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3865,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3865,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3869,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3869,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3869,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3869,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3869,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3870,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3872,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3872,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3872,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3876,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3876,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3876,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3876,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3892,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3901,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3901,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3910,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3910,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3910,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3910,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3915,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
3916,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3916,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3927,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3927,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3927,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3927,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3927,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3935,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
3949,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3958,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
3958,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3958,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3971,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3971,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3974,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
3975,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3975,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3975,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3975,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3977,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
3977,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
3979,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
3979,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
3979,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3979,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3979,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
3997,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
3997,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
3997,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
3997,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
3997,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
3997,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4000,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4000,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4008,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4008,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4008,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4009,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4021,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4022,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4022,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4025,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4028,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4028,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4030,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4030,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4030,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4030,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4030,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4030,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4046,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4046,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4046,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4046,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4046,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4046,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4050,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4050,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4050,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4050,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4050,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4050,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4070,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4070,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4070,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4077,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4087,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4087,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4087,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4087,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4088,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4088,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4100,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4101,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4101,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4101,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4111,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4111,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4119,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4119,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4122,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4122,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4122,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4122,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4122,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4123,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4123,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4123,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4123,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4123,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4125,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4125,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4128,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4128,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4128,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4131,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4131,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4131,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4131,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4131,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4131,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4137,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4145,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4145,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4154,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4154,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4154,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4178,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4178,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4182,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4182,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4182,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4182,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4182,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4182,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4204,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4204,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4214,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4214,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4214,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4214,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4214,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4214,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4220,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
